show_id,type,title,date_added,release_year,rating,duration,duration_type,null,null,null,null
s4283,Movie,Miss J Contemplates Her Choice,"December 20, 2018",2014,TV-MA,89,min,null,null,null,null
s4379,Movie,The Pixar Story,"November 18, 2018",2007,G,89,min,null,null,null,null
s6539,TV Show,Court Justice,"October 2, 2019",2017,TV-MA,1,Season,null,null,null,null
s4533,Movie,Malevolent,"October 5, 2018",2018,TV-MA,89,min,null,null,null,null
s4811,Movie,Penalty Kick,"June 29, 2018",2018,TV-14,89,min,null,null,null,null
s4820,Movie,Brain on Fire,"June 22, 2018",2016,PG-13,89,min,null,null,null,null
s6543,TV Show,Crime Time,"January 31, 2019",2017,TV-MA,1,Season,null,null,null,null
s4859,Movie,Katt Williams: American Hustle (The Movie),"May 17, 2018",2007,TV-MA,89,min,null,null,null,null
s4884,Movie,Si saben cómo me pongo ¿pá qué me invitan?,"May 3, 2018",2018,TV-MA,89,min,null,null,null,null
s5017,Movie,Trailer Park Boys Live at the North Pole,"March 1, 2018",2014,TV-MA,89,min,null,null,null,null
s5130,Movie,El Camino Christmas,"December 8, 2017",2017,TV-MA,89,min,null,null,null,null
s5230,Movie,Bomb Scared,"October 12, 2017",2017,TV-MA,89,min,null,null,null,null
s5307,Movie,Offline - Das leben ist kein bonuslevel,"September 1, 2017",2016,TV-MA,89,min,null,null,null,null
s6550,TV Show,Dad's Army," March 31, 2018",1977,TV-PG,10,Seasons,null,null,null,null
s5377,Movie,Chasing Coral,"July 14, 2017",2017,TV-PG,89,min,null,null,null,null
s5420,Movie,You Get Me,"June 23, 2017",2017,TV-MA,89,min,null,null,null,null
s5454,Movie,Little Boxes,"June 1, 2017",2016,TV-MA,89,min,null,null,null,null
s5506,Movie,Loev,"May 1, 2017",2015,TV-MA,89,min,null,null,null,null
s5541,Movie,Win It All,"April 7, 2017",2017,TV-MA,89,min,null,null,null,null
s5697,Movie,1000 Rupee Note,"December 1, 2016",2014,TV-14,89,min,null,null,null,null
s6557,TV Show,Dance Academy,"December 20, 2017",2013,TV-PG,1,Season,null,null,null,null
s5738,Movie,I Am the Pretty Thing That Lives in the House,"October 28, 2016",2016,TV-14,89,min,null,null,null,null
s5793,Movie,ARQ,"September 16, 2016",2016,TV-MA,89,min,null,null,null,null
s6560,TV Show,Dandy,"March 31, 2018",2016,TV-MA,1,Season,null,null,null,null
s6561,TV Show,Dangerous Roads," February 1, 2019",2012,TV-MA,2,Seasons,null,null,null,null
s5980,Movie,1 Chance 2 Dance,"July 1, 2017",2014,TV-PG,89,min,null,null,null,null
s5992,Movie,14 Cameras,"October 27, 2018",2018,TV-MA,89,min,null,null,null,null
s6059,Movie,A Sort of Homecoming,"August 1, 2017",2015,TV-PG,89,min,null,null,null,null
s6084,Movie,Acapulco La vida va,"June 3, 2017",2016,TV-MA,89,min,null,null,null,null
s6099,Movie,Aftershock,"March 7, 2018",2012,R,89,min,null,null,null,null
s6115,Movie,Alive and Kicking,"August 10, 2017",2016,TV-14,89,min,null,null,null,null
s6179,Movie,Apache Warrior,"November 1, 2019",2017,TV-MA,89,min,null,null,null,null
s6569,TV Show,Darr Sabko Lagta Hai,"March 1, 2018",2015,TV-MA,1,Season,null,null,null,null
s6261,Movie,Bean: The Ultimate Disaster Movie,"August 1, 2018",1997,PG-13,89,min,null,null,null,null
s6356,Movie,Bombshell: The Hedy Lamarr Story,"May 31, 2018",2017,TV-14,89,min,null,null,null,null
s6572,TV Show,Day and Night,"March 23, 2018",2017,TV-MA,1,Season,null,null,null,null
s6573,TV Show,Days We Stared at the Sun,"March 31, 2018",2017,TV-MA,2,Seasons,null,null,null,null
s6497,Movie,Cleopatra Jones,"November 1, 2019",1973,PG,89,min,null,null,null,null
s6624,Movie,Domino,"September 28, 2019",2019,R,89,min,null,null,null,null
s6650,Movie,Dries,"January 1, 2018",2017,TV-PG,89,min,null,null,null,null
s6731,Movie,Face 2 Face,"January 15, 2018",2017,TV-MA,89,min,null,null,null,null
s6868,Movie,Goldie,"June 22, 2020",2019,TV-MA,89,min,null,null,null,null
s6939,Movie,Haunters: The Art of the Scare,"January 2, 2018",2017,TV-MA,89,min,null,null,null,null
s6945,Movie,He Named Me Malala,"June 1, 2018",2015,PG-13,89,min,null,null,null,null
s6946,Movie,He's Out There,"January 12, 2019",2018,R,89,min,null,null,null,null
s6963,Movie,Hero,"August 1, 2018",1997,TV-MA,89,min,null,null,null,null
s7045,Movie,I Don't Know How She Does It,"March 23, 2019",2011,PG-13,89,min,null,null,null,null
s7062,Movie,In The Deep,"January 10, 2018",2017,PG-13,89,min,null,null,null,null
s7064,Movie,Incoming,"October 26, 2018",2019,TV-MA,89,min,null,null,null,null
s7179,Movie,Kevin Hart: Laugh at My Pain,"October 1, 2018",2011,R,89,min,null,null,null,null
s6587,TV Show,Deep Undercover Collection,"July 20, 2018",2017,TV-MA,3,Seasons,null,null,null,null
s6588,TV Show,Deep Water,"July 1, 2017",2016,TV-MA,1,Season,null,null,null,null
s7299,Movie,Life After Beth,"July 21, 2018",2014,R,89,min,null,null,null,null
s7399,Movie,Manolo: The Boy Who Made Shoes for Lizards,"January 15, 2018",2017,TV-MA,89,min,null,null,null,null
s7402,Movie,Mantra,"December 15, 2017",2017,TV-14,89,min,null,null,null,null
s7579,Movie,Never Heard,"February 15, 2019",2018,TV-PG,89,min,null,null,null,null
s7595,Movie,Norm of the North: Family Vacation,"May 25, 2020",2020,TV-Y7,89,min,null,null,null,null
s7652,Movie,On the Wrong Track,"August 2, 2018",1983,TV-14,89,min,null,null,null,null
s7665,Movie,One More Shot,"January 15, 2018",2017,TV-MA,89,min,null,null,null,null
s7692,Movie,Paathi,"July 1, 2018",2017,TV-14,89,min,null,null,null,null
s7704,Movie,Paper Year,"April 20, 2019",2018,TV-MA,89,min,null,null,null,null
s7725,Movie,Penelope,"April 1, 2019",2006,PG,89,min,null,null,null,null
s7805,Movie,Pusher,"December 27, 2017",2012,R,89,min,null,null,null,null
s7891,Movie,Room for Rent,"March 1, 2019",2017,TV-MA,89,min,null,null,null,null
s7901,Movie,Rumble in the Bronx,"November 1, 2019",1995,R,89,min,null,null,null,null
s6602,TV Show,Devlok with Devdutt Pattanaik,"October 15, 2018",2017,TV-PG,1,Season,null,null,null,null
s8011,Movie,Shorts,"July 1, 2019",2009,PG,89,min,null,null,null,null
s6604,TV Show,Dexter," January 1, 2018",2013,TV-MA,8,Seasons,null,null,null,null
s8038,Movie,Sleepover,"March 1, 2020",2004,PG,89,min,null,null,null,null
s8089,Movie,Step Outside,"June 6, 2019",2018,TV-14,89,min,null,null,null,null
s8152,Movie,Tarzan,"June 23, 2018",1999,G,89,min,null,null,null,null
s8158,Movie,Teenage Cocktail,"January 15, 2017",2016,TV-MA,89,min,null,null,null,null
s8189,Movie,The Amityville Horror,"January 1, 2020",2005,R,89,min,null,null,null,null
s8205,Movie,The Basement,"April 9, 2019",2018,TV-MA,89,min,null,null,null,null
s8311,Movie,The Forgotten,"September 11, 2017",2014,TV-MA,89,min,null,null,null,null
s6612,TV Show,Dinner for Five,"February 4, 2008",2007,TV-MA,1,Season,null,null,null,null
s8326,Movie,"The Goods: Live Hard, Sell Hard","November 20, 2019",2009,R,89,min,null,null,null,null
s6614,TV Show,Dino Hunt,"August 4, 2017",2016,TV-G,1,Season,null,null,null,null
s8394,Movie,The Little Hours,"December 23, 2018",2017,R,89,min,null,null,null,null
s8523,Movie,The Super,"February 16, 2019",2017,R,89,min,null,null,null,null
s8567,Movie,The Wrong Babysitter,"June 18, 2019",2017,TV-14,89,min,null,null,null,null
s8573,Movie,"Thelonious Monk: Straight, No Chaser","November 1, 2019",1988,PG-13,89,min,null,null,null,null
s6619,TV Show,Diva Brides,"October 2, 2019",2017,TV-MA,1,Season,null,null,null,null
s8602,Movie,Tokyo Idols,"October 1, 2017",2017,TV-14,89,min,null,null,null,null
s8639,Movie,Tucker and Dale vs. Evil,"March 29, 2019",2010,R,89,min,null,null,null,null
s8648,Movie,"Twisted Trunk, Big Fat Body","January 15, 2017",2015,TV-14,89,min,null,null,null,null
s8730,Movie,Where the Money Is,"January 15, 2020",2000,PG-13,89,min,null,null,null,null
s8733,Movie,White Chamber,"August 1, 2019",2018,TV-MA,89,min,null,null,null,null
s54,Movie,InuYasha the Movie 4: Fire on the Mystic Island,"September 15, 2021",2004,TV-PG,88,min,null,null,null,null
s153,Movie,Janoskians: Untold and Untrue,"September 1, 2021",2016,TV-MA,88,min,null,null,null,null
s250,Movie,The Loud House Movie,"August 20, 2021",2021,TV-Y7,88,min,null,null,null,null
s327,Movie,Beethoven's 2nd,"August 1, 2021",1993,PG,88,min,null,null,null,null
s438,Movie,Cosmic Sin,"July 17, 2021",2021,R,88,min,null,null,null,null
s647,Movie,The House of Flowers: The Movie,"June 23, 2021",2021,TV-MA,88,min,null,null,null,null
s797,Movie,Hostel: Part III,"June 2, 2021",2011,R,88,min,null,null,null,null
s823,Movie,The Wind,"June 2, 2021",2019,R,88,min,null,null,null,null
s827,Movie,Bo Burnham: Inside,"May 30, 2021",2021,TV-MA,88,min,null,null,null,null
s830,Movie,Dog Gone Trouble,"May 28, 2021",2021,TV-Y7,88,min,null,null,null,null
s864,Movie,Spy Kids: All the Time in the World,"May 20, 2021",2011,PG,88,min,null,null,null,null
s6636,TV Show,Doomsday Preppers,"March 1, 2019",2013,TV-14,1,Season,null,null,null,null
s925,Movie,Aliens Stole My Body,"May 1, 2021",2020,PG,88,min,null,null,null,null
s1037,Movie,Time Trap,"April 16, 2021",2017,TV-14,88,min,null,null,null,null
s1047,Movie,Only Mine,"April 15, 2021",2019,TV-14,88,min,null,null,null,null
s1101,Movie,What Lies Below,"April 4, 2021",2020,TV-MA,88,min,null,null,null,null
s1135,Movie,Starship Troopers: Traitor of Mars,"April 1, 2021",2017,R,88,min,null,null,null,null
s1259,Movie,Bigfoot Family,"February 26, 2021",2021,TV-Y7,88,min,null,null,null,null
s1337,Movie,Blanche Gardin: I talk to myself,"February 5, 2021",2017,TV-MA,88,min,null,null,null,null
s1715,Movie,Prom Night,"November 12, 2020",2008,PG-13,88,min,null,null,null,null
s2002,Movie,Raising Victor Vargas,"September 15, 2020",2002,R,88,min,null,null,null,null
s2092,Movie,The Bridge Curse,"August 27, 2020",2020,TV-MA,88,min,null,null,null,null
s6647,TV Show,Dramaworld,"May 23, 2016",2016,TV-14,1,Season,null,null,null,null
s2120,Movie,Islands of Faith,"August 17, 2020",2018,TV-PG,88,min,null,null,null,null
s2201,Movie,Tread,"July 29, 2020",2019,TV-MA,88,min,null,null,null,null
s2522,Movie,"I love you, stupid","May 15, 2020",2019,TV-MA,88,min,null,null,null,null
s2675,Movie,Alelí,"April 16, 2020",2019,TV-MA,88,min,null,null,null,null
s6652,TV Show,"Drugs, Inc.","March 23, 2019",2015,TV-MA,1,Season,null,null,null,null
s6653,TV Show,Dueños del paraíso,"February 25, 2017",2015,TV-14,1,Season,null,null,null,null
s2710,Movie,Coffee & Kareem,"April 3, 2020",2020,TV-MA,88,min,null,null,null,null
s2863,Movie,"Pop, Lock 'n Roll","March 1, 2020",2017,TV-14,88,min,null,null,null,null
s2934,Movie,Polaroid,"February 9, 2020",2019,PG-13,88,min,null,null,null,null
s3073,Movie,Riot,"January 1, 2020",2015,TV-MA,88,min,null,null,null,null
s3293,Movie,To Be of Service,"November 11, 2019",2019,TV-MA,88,min,null,null,null,null
s6659,TV Show,Earth to Luna!,"April 10, 2020",2014,TV-Y,1,Season,null,null,null,null
s6660,TV Show,Earth's Natural Wonders,"March 1, 2017",2015,TV-PG,1,Season,null,null,null,null
s6661,TV Show,Earth's Natural Wonders: Life at the Extremes,"October 1, 2018",2018,TV-14,1,Season,null,null,null,null
s3512,Movie,Avengement,"September 17, 2019",2019,TV-MA,88,min,null,null,null,null
s3735,Movie,Cop Car,"June 16, 2019",2015,R,88,min,null,null,null,null
s6664,TV Show,Easy Fortune Happy Life,"September 1, 2016",2009,TV-MA,1,Season,null,null,null,null
s3812,Movie,Dying to Tell,"May 17, 2019",2018,TV-MA,88,min,null,null,null,null
s3831,Movie,Merata: How Mum Decolonised the Screen,"May 12, 2019",2018,TV-14,88,min,null,null,null,null
s3873,Movie,Knock Down The House,"May 1, 2019",2019,PG,88,min,null,null,null,null
s3936,Movie,Alien Warfare,"April 5, 2019",2019,TV-MA,88,min,null,null,null,null
s3960,Movie,Mercy Black,"March 31, 2019",2019,TV-14,88,min,null,null,null,null
s4166,Movie,Animas,"January 25, 2019",2018,TV-MA,88,min,null,null,null,null
s4187,Movie,"Abdullah, The Final Witness","January 15, 2019",2016,TV-14,88,min,null,null,null,null
s6672,TV Show,El Barco," July 1, 2017",2013,NR,3,Seasons,null,null,null,null
s6673,TV Show,El Cartel,"August 24, 2018",2008,TV-MA,1,Season,null,null,null,null
s6674,TV Show,El Cartel 2,"August 24, 2018",2010,TV-MA,1,Season,null,null,null,null
s6675,TV Show,El Chavo,"December 31, 2017",1979,TV-PG,1,Season,null,null,null,null
s4539,Movie,Truth or Dare,"October 3, 2018",2017,TV-MA,88,min,null,null,null,null
s6677,TV Show,El Clon,"May 18, 2017",2010,TV-14,1,Season,null,null,null,null
s4740,Movie,Being Napoleon,"August 1, 2018",2018,TV-MA,88,min,null,null,null,null
s6679,TV Show,El Vato," February 24, 2018",2017,TV-MA,2,Seasons,null,null,null,null
s4771,Movie,Going for Gold,"July 15, 2018",2018,TV-G,88,min,null,null,null,null
s4785,Movie,White Fang,"July 6, 2018",2018,TV-PG,88,min,null,null,null,null
s4790,Movie,King of Peking,"July 2, 2018",2018,TV-14,88,min,null,null,null,null
s4800,Movie,Soul Robbers,"July 1, 2018",2015,TV-14,88,min,null,null,null,null
s4980,Movie,Take Your Pills,"March 16, 2018",2018,TV-14,88,min,null,null,null,null
s5229,Movie,Barakah Meets Barakah,"October 12, 2017",2016,TV-MA,88,min,null,null,null,null
s5491,Movie,Mindhorn,"May 12, 2017",2017,TV-MA,88,min,null,null,null,null
s5544,Movie,Couples Counseling,"April 1, 2017",2016,TV-MA,88,min,null,null,null,null
s5545,Movie,Deuces,"April 1, 2017",2016,TV-MA,88,min,null,null,null,null
s5606,Movie,The Memory of Water,"February 15, 2017",2015,TV-MA,88,min,null,null,null,null
s5661,Movie,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,"December 20, 2016",2016,TV-14,88,min,null,null,null,null
s6691,TV Show,Emogenius,"December 15, 2018",2017,TV-PG,1,Season,null,null,null,null
s5664,Movie,Sister Cities,"December 16, 2016",2016,TV-MA,88,min,null,null,null,null
s5677,Movie,Sand Storm,"December 15, 2016",2016,TV-PG,88,min,null,null,null,null
s6694,TV Show,Encerrados,"June 18, 2018",2018,TV-MA,1,Season,null,null,null,null
s5710,Movie,Mercy,"November 22, 2016",2016,TV-MA,88,min,null,null,null,null
s6696,TV Show,Encounters with Evil,"July 12, 2019",2016,TV-14,1,Season,null,null,null,null
s6085,Movie,Across The Line,"April 1, 2019",2015,TV-MA,88,min,null,null,null,null
s6698,TV Show,Enemigo íntimo,"August 8, 2018",2018,TV-MA,1,Season,null,null,null,null
s6197,Movie,Attitude Test,"August 19, 2018",2016,TV-14,88,min,null,null,null,null
s6258,Movie,Be Somebody,"November 20, 2019",2016,PG,88,min,null,null,null,null
s6306,Movie,Big Fat Liar,"January 15, 2020",2002,PG,88,min,null,null,null,null
s6316,Movie,Birthmarked,"June 28, 2018",2018,TV-MA,88,min,null,null,null,null
s6327,Movie,Black Site Delta,"August 9, 2017",2017,TV-MA,88,min,null,null,null,null
s6337,Movie,Blood Father,"March 26, 2020",2016,R,88,min,null,null,null,null
s6357,Movie,Bon Bini Holland,"September 1, 2016",2015,TV-MA,88,min,null,null,null,null
s6459,Movie,Chernobyl Diaries,"August 1, 2018",2012,R,88,min,null,null,null,null
s6480,Movie,Christmas in the Smokies,"March 1, 2019",2015,TV-G,88,min,null,null,null,null
s6492,Movie,Clarence Clemons: Who Do I Think I Am?,"November 14, 2019",2019,TV-MA,88,min,null,null,null,null
s6538,Movie,Counterfeiting in Suburbia,"July 1, 2018",2018,TV-14,88,min,null,null,null,null
s6710,TV Show,Eurovision Song Contest,"July 23, 2019",2019,TV-PG,1,Season,null,null,null,null
s6585,Movie,Death House,"May 5, 2019",2017,R,88,min,null,null,null,null
s6595,Movie,Desolate,"February 6, 2020",2018,TV-MA,88,min,null,null,null,null
s6629,Movie,Don't Crack Under Pressure II,"June 12, 2020",2016,TV-MA,88,min,null,null,null,null
s6705,Movie,"Escape from the ""Liberty"" Cinema","October 1, 2019",1990,TV-MA,88,min,null,null,null,null
s6715,TV Show,Everyday Miracles,"August 1, 2017",2014,TV-PG,1,Season,null,null,null,null
s6772,Movie,Flying Guillotine 2,"July 31, 2018",1978,TV-MA,88,min,null,null,null,null
s6791,Movie,Four Christmases,"January 1, 2021",2008,PG-13,88,min,null,null,null,null
s6718,TV Show,Ex-Boyfriend,"January 1, 2017",2011,TV-14,1,Season,null,null,null,null
s6719,TV Show,Exclusive Edition,"August 14, 2017",2008,TV-14,1,Season,null,null,null,null
s6815,Movie,Full Out,"September 1, 2016",2015,TV-PG,88,min,null,null,null,null
s6818,Movie,Furthest Witness,"April 24, 2019",2017,TV-MA,88,min,null,null,null,null
s6819,Movie,G-Force,"March 15, 2019",2009,PG,88,min,null,null,null,null
s6929,Movie,Harold & Kumar Go to White Castle,"January 1, 2020",2004,R,88,min,null,null,null,null
s6965,Movie,Hickok,"July 24, 2020",2017,TV-MA,88,min,null,null,null,null
s6725,TV Show,Extras,"March 31, 2017",2006,TV-MA,2,Seasons,null,null,null,null
s7006,Movie,Hot Rod,"November 20, 2019",2007,PG-13,88,min,null,null,null,null
s7011,Movie,House of Z,"January 6, 2018",2016,TV-14,88,min,null,null,null,null
s7042,Movie,I Am Sun Mu,"February 1, 2017",2015,NR,88,min,null,null,null,null
s6729,TV Show,Ezel,"December 26, 2016",2009,TV-14,1,Season,null,null,null,null
s7089,Movie,Inuyasha the Movie - L'isola del fuoco scarlatto,"September 1, 2017",2004,TV-PG,88,min,null,null,null,null
s7094,Movie,Inxeba,"February 1, 2018",2017,TV-MA,88,min,null,null,null,null
s6732,TV Show,Fairy Tail,"April 1, 2017",2009,TV-MA,1,Season,null,null,null,null
s6733,TV Show,Fake or Fortune?,"July 26, 2019",2015,TV-G,1,Season,null,null,null,null
s7108,Movie,Iverson,"April 1, 2016",2014,NR,88,min,null,null,null,null
s7254,Movie,La Coppia dei Campioni,"February 15, 2017",2016,TV-MA,88,min,null,null,null,null
s7336,Movie,"Look Out, Officer","August 16, 2018",1990,TV-14,88,min,null,null,null,null
s7340,Movie,Los Niños Héroes de Chapultepec,"December 15, 2017",2017,TV-14,88,min,null,null,null,null
s7392,Movie,Man Up,"September 4, 2018",2015,R,88,min,null,null,null,null
s7444,Movie,Men in Black II,"October 1, 2019",2002,PG-13,88,min,null,null,null,null
s7521,Movie,Mr. Woodcock,"September 1, 2019",2007,PG-13,88,min,null,null,null,null
s7553,Movie,Mythily Veendum Varunnu,"August 1, 2018",2017,TV-PG,88,min,null,null,null,null
s6742,TV Show,Fatal Destiny,"July 13, 2018",2016,TV-MA,1,Season,null,null,null,null
s6743,TV Show,Father Brown," March 31, 2018",2017,TV-14,6,Seasons,null,null,null,null
s7683,Movie,Ottaal,"March 15, 2017",2014,TV-PG,88,min,null,null,null,null
s6745,TV Show,Fear Files... Har Mod Pe Darr,"June 1, 2017",2015,TV-MA,1,Season,null,null,null,null
s7835,Movie,Rats,"December 16, 2016",2016,NR,88,min,null,null,null,null
s7853,Movie,Rembat,"August 21, 2017",2015,TV-PG,88,min,null,null,null,null
s7906,Movie,Running Out Of Time,"August 1, 2019",2018,TV-14,88,min,null,null,null,null
s7956,Movie,Scary Movie,"January 1, 2020",2000,R,88,min,null,null,null,null
s7957,Movie,Scary Movie 5,"August 12, 2020",2013,PG-13,88,min,null,null,null,null
s6751,TV Show,Filinta,"April 15, 2017",2015,TV-14,2,Seasons,null,null,null,null
s8018,Movie,Silencer,"December 3, 2018",2018,TV-MA,88,min,null,null,null,null
s8075,Movie,Spy Kids,"April 1, 2019",2001,PG,88,min,null,null,null,null
s8080,Movie,Staged Killer,"June 28, 2019",2019,TV-14,88,min,null,null,null,null
s8082,Movie,Star Men,"February 5, 2017",2015,TV-14,88,min,null,null,null,null
s8160,Movie,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"January 1, 2020",1991,PG,88,min,null,null,null,null
s8182,Movie,The Adventure Club,"May 10, 2017",2016,TV-Y7,88,min,null,null,null,null
s8279,Movie,The Devil We Know,"January 15, 2019",2018,TV-14,88,min,null,null,null,null
s8296,Movie,The Feels,"July 1, 2018",2018,TV-MA,88,min,null,null,null,null
s8343,Movie,The Heretics,"September 4, 2019",2017,TV-MA,88,min,null,null,null,null
s8385,Movie,The Last Exorcism,"September 1, 2019",2010,PG-13,88,min,null,null,null,null
s8390,Movie,The Last Whistle,"October 26, 2019",2019,PG,88,min,null,null,null,null
s8458,Movie,The Pirates! Band of Misfits,"October 1, 2020",2012,PG,88,min,null,null,null,null
s6764,TV Show,Fit for Fashion," December 14, 2018",2015,TV-14,2,Seasons,null,null,null,null
s8560,Movie,The Witch Files,"February 1, 2019",2018,TV-14,88,min,null,null,null,null
